nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Laprida","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,15,12,3,0,0,0,0,0,15,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Laprida","Cultura y Entretenimiento",31,111,87,24,0,58,51,7,0,141,127,6,8,57,48,9,0,367,"Buenos Aires","Artes digitales","Otros",9
"Luján","Formación Laboral",13,0,0,0,0,90,54,36,0,170,132,38,0,0,0,0,0,260,"Buenos Aires","Oficios manuales","Otras",3
"Luján","Educación",16,0,0,0,0,217,119,98,0,125,58,67,0,0,0,0,0,342,"Buenos Aires","Complementos de la educación formal","Otros",1
"Luján","Trámites",22,0,0,0,0,22,13,6,3,42,25,17,0,64,39,25,0,128,"Buenos Aires","Trámites Nacionales","PROGRESAR",2
"Luján","Cultura y Entretenimiento",31,156,72,84,0,343,135,208,0,223,60,163,0,0,0,0,0,722,"Buenos Aires","Artes","Música",9
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,10,6,4,0,0,0,0,0,150,20,130,0,0,0,0,0,160,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,0,0,0,25,22,3,0,201,113,88,0,38,0,37,1,264,"Buenos Aires","Trámites Nacionales","Validación de identidad",7
"Mar del Plata I (Polideportivo Las Heras)","Cultura y Entretenimiento",31,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Buenos Aires","Artes","Danza",1
"Marcos Paz I (CIC)","Capacitaciones PPD",34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Buenos Aires","Soporte","",2
"Marcos Paz I (CIC)","Alfabetización Digital",10,26,10,16,0,21,13,8,0,17,8,9,0,0,0,0,0,64,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",9
"Marcos Paz I (CIC)","Formación Laboral",13,10,5,5,0,21,4,17,0,0,0,0,0,0,0,0,0,31,"Buenos Aires","Oficios digitales","Impresión y Diseño 3D",5
"Marcos Paz I (CIC)","Cultura y Entretenimiento",31,0,0,0,0,13,7,6,0,3,3,0,0,5,5,0,0,21,"Buenos Aires","Artes","Tejido",3
"Marcos Paz II (UMI)","Salud",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Salud","Otros",1
"Marcos Paz II (UMI)","Capacitaciones PPD",34,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,"Buenos Aires","Soporte","",1
"Marcos Paz II (UMI)","Alfabetización Digital",10,24,12,12,0,7,3,4,0,10,6,4,0,1,1,0,0,42,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",5
"Marcos Paz II (UMI)","Formación Laboral",13,21,2,19,0,3,1,2,0,5,2,3,0,0,0,0,0,29,"Buenos Aires","Oficios digitales","Reparación de PC",4
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,"Buenos Aires","Artes digitales","Ilustración Digital",1
"General Alvarado I (Miramar)","Salud",19,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,"Buenos Aires","Salud","Otros",1
"General Alvarado I (Miramar)","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,"Buenos Aires","Comunicación","",1
"General Alvarado I (Miramar)","Alfabetización Digital",10,0,0,0,0,18,10,8,0,13,5,8,0,4,4,0,0,35,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"General Alvarado I (Miramar)","Educación",16,18,10,8,0,25,15,10,0,20,17,3,0,9,9,0,0,72,"Buenos Aires","Complementos de la educación formal","Otros",2
"General Alvarado I (Miramar)","Salud",19,5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"General Alvarado I (Miramar)","Trámites",22,0,0,0,0,2,2,0,0,99,66,33,0,25,20,5,0,126,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,60,38,22,0,21,17,4,0,0,0,0,0,0,0,0,0,81,"Buenos Aires","Artes","Circo",3
"Pigüé","Salud",19,0,0,0,0,3,2,1,0,1,1,0,0,2,2,0,0,6,"Buenos Aires","Salud","Otros",1
"Pigüé","Alfabetización Digital",10,41,18,23,0,80,42,37,1,81,41,38,2,40,25,15,0,242,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",5
"Pigüé","Educación",16,57,25,32,0,33,16,17,0,19,10,9,0,11,8,3,0,120,"Buenos Aires","Complementos de la educación formal","FINES",2
"Pigüé","Trámites",22,22,12,10,0,43,10,27,6,85,30,55,0,50,27,23,0,200,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Pigüé","Ciudadanía y DD",25,0,0,0,0,22,12,10,0,30,25,4,1,2,2,0,0,54,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Pigüé","Capacitaciones PPD",34,0,0,0,0,24,12,10,2,35,25,9,1,13,9,4,0,72,"Buenos Aires","Contenidos","",1
"Quilmes I (La Paz)","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Buenos Aires","Soporte","",1
"Quilmes I (La Paz)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,19,18,1,0,0,0,0,0,19,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Quilmes I (La Paz)","Trámites",22,0,0,0,0,0,0,0,0,23,12,11,0,1,1,0,0,24,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Urdampilleta","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Soporte","",1
"Urdampilleta","Alfabetización Digital",10,0,0,0,0,3,3,0,0,12,12,0,0,0,0,0,0,15,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,0,0,0,30,15,15,0,0,0,0,0,0,0,0,0,30,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Salud",19,0,0,0,0,2,2,0,0,37,30,7,0,27,17,10,0,66,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Villa Gesell","Trámites",22,0,0,0,0,5,1,4,0,16,4,12,0,0,0,0,0,21,"Buenos Aires","Trámites Nacionales","MiArgentina",2
"General Madariaga","Formación Laboral",13,70,30,40,0,20,10,10,0,0,0,0,0,0,0,0,0,90,"Buenos Aires","Oficios digitales","Otras",1
"General Madariaga","Educación",16,40,20,20,0,250,120,130,0,490,230,260,0,20,10,10,0,800,"Buenos Aires","Complementos de la educación formal","Otros",7
"General Madariaga","Salud",19,0,0,0,0,30,30,0,0,460,290,170,0,30,30,0,0,520,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,35,15,20,0,66,36,30,0,180,80,100,0,30,30,0,0,311,"Buenos Aires","Artes","Danza",2
"Azul","Capacitaciones PPD",34,0,0,0,0,9,5,4,0,16,7,9,0,5,3,2,0,30,"Buenos Aires","Comunicación","",1
"Azul","Alfabetización Digital",10,0,0,0,0,35,16,19,0,72,34,36,2,52,29,23,0,159,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Azul","Trámites",22,7,2,5,0,42,21,20,1,93,37,51,5,63,29,34,0,205,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Tandil I","Formación Laboral",13,0,0,0,0,16,16,0,0,1356,708,648,0,0,0,0,0,1372,"Buenos Aires","Oficios digitales","Otras",15
"Tandil I","Educación",16,0,0,0,0,0,0,0,0,104,72,32,0,0,0,0,0,104,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tandil I","Salud",19,0,0,0,0,0,0,0,0,92,88,4,0,0,0,0,0,92,"Buenos Aires","Salud","Otros",1
"Tandil I","Trámites",22,0,0,0,0,0,0,0,0,42,25,17,0,73,32,41,0,115,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lobería I","Alfabetización Digital",10,0,0,0,0,20,8,12,0,212,132,80,0,0,0,0,0,232,"Buenos Aires","Alfabetización Digital","Programación para niñxs",1
"Lobería I","Formación Laboral",13,0,0,0,0,142,24,118,0,950,548,402,0,0,0,0,0,1092,"Buenos Aires","Oficios digitales","Marketing Digital",2
"Lobería I","Educación",16,0,0,0,0,48,32,16,0,250,202,48,0,4,4,0,0,302,"Buenos Aires","Complementos de la educación formal","Idiomas",3
"Lobería I","Trámites",22,0,0,0,0,0,0,0,0,2,1,1,0,12,11,1,0,14,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Morón II (Castelar)","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,"Buenos Aires","Soporte","",3
"Morón II (Castelar)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Morón II (Castelar)","Educación",16,0,0,0,0,0,0,0,0,5,4,1,0,8,5,3,0,13,"Buenos Aires","Complementos de la educación formal","Otros",1
"Morón II (Castelar)","Trámites",22,113,62,51,0,227,129,98,0,266,144,122,0,175,109,66,0,781,"Buenos Aires","Trámites Nacionales","AFIP",3
"Roque Pérez","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,"Buenos Aires","Comunicación","",1
"Roque Pérez","Alfabetización Digital",10,0,0,0,0,9,7,2,0,29,23,6,0,0,0,0,0,38,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",5
"Roque Pérez","Cultura y Entretenimiento",31,12,3,9,0,23,16,7,0,0,0,0,0,0,0,0,0,35,"Buenos Aires","Artes digitales","Otros",2
"Las Flores I","Trámites",22,0,0,0,0,0,0,0,0,5,4,1,0,1,0,1,0,6,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Las Flores I","Ciudadanía y DD",25,0,0,0,0,35,20,15,0,54,37,17,0,4,1,3,0,93,"Buenos Aires","Comunidad","Evento / Reunión",2
"Las Flores I","Cultura y Entretenimiento",31,0,0,0,0,188,98,90,0,92,46,46,0,20,14,6,0,300,"Buenos Aires","Artes digitales","Fotografía",2
"Zárate II (Lima Centro Cultural)","Alfabetización Digital",10,62,26,36,0,96,43,53,0,94,42,52,0,31,14,17,0,283,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",2
"Zárate II (Lima Centro Cultural)","Trámites",22,19,7,12,0,85,37,48,0,62,29,33,0,33,15,18,0,199,"Buenos Aires","Trámites Nacionales","AFIP",4
"Zárate II (Lima Centro Cultural)","Ciudadanía y DD",25,0,0,0,0,5,0,5,0,15,6,9,0,3,0,3,0,23,"Buenos Aires","Comunidad","Otros",1
"Ezeiza","Alfabetización Digital",10,23,12,11,0,54,20,34,0,43,39,4,0,9,6,3,0,129,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",7
"Ezeiza","Formación Laboral",13,0,0,0,0,33,8,25,0,64,37,27,0,2,0,2,0,99,"Buenos Aires","Oficios digitales","Reparación de Smartphones",4
"Mar del Plata II (Inareps)","Salud",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Salud","Otros",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,158,100,58,0,0,0,0,0,158,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Mar del Plata II (Inareps)","Formación Laboral",13,138,118,20,0,0,0,0,0,266,190,76,0,0,0,0,0,404,"Buenos Aires","Oficios digitales","Otras",6
"Mar del Plata II (Inareps)","Educación",16,0,0,0,0,0,0,0,0,45,25,20,0,0,0,0,0,45,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Salud",19,0,0,0,0,0,0,0,0,108,46,62,0,0,0,0,0,108,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Mar del Plata II (Inareps)","Trámites",22,0,0,0,0,0,0,0,0,9,6,3,0,23,10,13,0,32,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Mar del Plata II (Inareps)","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,30,22,8,0,0,0,0,0,30,"Buenos Aires","Artes","Pintura",1
"Punta Indio","Formación Laboral",13,0,0,0,0,288,144,144,0,0,0,0,0,0,0,0,0,288,"Buenos Aires","Oficios manuales","Otras",3
"Punta Indio","Educación",16,168,92,76,0,32,16,16,0,0,0,0,0,0,0,0,0,200,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Punta Indio","Trámites",22,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,9,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Punta Indio","Ciudadanía y DD",25,0,0,0,0,64,32,32,0,0,0,0,0,0,0,0,0,64,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"Punta Indio","Generos y Diversidades",28,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,40,"Buenos Aires","Maternidades y paternidades","",1
"Punta Indio","Cultura y Entretenimiento",31,688,360,328,0,1104,544,560,0,0,0,0,0,0,0,0,0,1792,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",7
"Morón III (Palomar)","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Buenos Aires","Soporte","",1
"Morón III (Palomar)","Trámites",22,0,0,0,0,1,1,0,0,9,5,4,0,15,6,9,0,25,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Alfabetización Digital",10,0,0,0,0,0,0,0,0,17,11,6,0,38,28,10,0,55,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Balcarce","Educación",16,0,0,0,0,0,0,0,0,133,101,32,0,0,0,0,0,133,"Buenos Aires","Complementos de la educación formal","Otros",1
"Balcarce","Trámites",22,0,0,0,0,0,0,0,0,17,7,10,0,16,11,5,0,33,"Buenos Aires","Trámites Nacionales","Otros",2
"Balcarce","Ciudadanía y DD",25,0,0,0,0,15,0,15,0,85,9,76,0,0,0,0,0,100,"Buenos Aires","Comunidad","Otros",3
"Balcarce","Cultura y Entretenimiento",31,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",1
"Tres Lomas","Educación",16,0,0,0,0,0,0,0,0,88,32,56,0,0,0,0,0,88,"Buenos Aires","Complementos de la educación formal","Otros",1
"Tres Lomas","Salud",19,0,0,0,0,0,0,0,0,76,56,20,0,0,0,0,0,76,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Tres Lomas","Trámites",22,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Tres Lomas","Ciudadanía y DD",25,0,0,0,0,6,0,6,0,52,12,40,0,0,0,0,0,58,"Buenos Aires","Comunidad","Otros",1
"Tres Lomas","Generos y Diversidades",28,0,0,0,0,30,10,20,0,34,6,28,0,0,0,0,0,64,"Buenos Aires","Nuevas masculinidades","",1
"Tres Lomas","Cultura y Entretenimiento",31,211,124,87,0,157,100,57,0,38,22,16,0,22,10,12,0,428,"Buenos Aires","Artes","Pintura",3
"Pehuajó","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Buenos Aires","Vinculación","",1
"Pehuajó","Educación",16,0,0,0,0,0,0,0,0,37,25,12,0,0,0,0,0,37,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pehuajó","Trámites",22,0,0,0,0,0,0,0,0,84,53,31,0,32,21,11,0,116,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Pehuajó","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,24,16,8,0,0,0,0,0,24,"Buenos Aires","Comunidad","Otros",1
"Pehuajó","Generos y Diversidades",28,0,0,0,0,0,0,0,0,90,70,20,0,0,0,0,0,90,"Buenos Aires","Otros","",1
"Pehuajó","Cultura y Entretenimiento",31,0,0,0,0,32,20,12,0,43,30,13,0,3,3,0,0,78,"Buenos Aires","Uso Libre","Navegación libre",2
"Pinamar II (Valeria del Mar)","Formación Laboral",13,0,0,0,0,0,0,0,0,19,19,0,0,2,2,0,0,21,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",1
"Pinamar II (Valeria del Mar)","Educación",16,0,0,0,0,0,0,0,0,281,188,93,0,4,4,0,0,285,"Buenos Aires","Complementos de la educación formal","Otros",4
"Pinamar II (Valeria del Mar)","Salud",19,0,0,0,0,16,16,0,0,215,79,136,0,128,64,64,0,359,"Buenos Aires","Salud","Otros",2
"Pinamar II (Valeria del Mar)","Generos y Diversidades",28,0,0,0,0,0,0,0,0,40,12,28,0,0,0,0,0,40,"Buenos Aires","Nuevas masculinidades","",1
"Pinamar II (Valeria del Mar)","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,112,52,60,0,44,24,20,0,156,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",2
"La Plata II (JUS)","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,"Buenos Aires","Soporte","",1
"La Plata II (JUS)","Trámites",22,0,0,0,0,1,0,1,0,55,20,35,0,50,31,19,0,106,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"La Plata III (CIE)","Alfabetización Digital",10,10,6,4,0,36,20,16,0,10,6,4,0,0,0,0,0,56,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Plata III (CIE)","Ciudadanía y DD",25,0,0,0,0,14,8,4,2,2,0,2,0,0,0,0,0,16,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",1
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,0,0,0,30,16,14,0,20,10,10,0,0,0,0,0,50,"Buenos Aires","Artes","Música",1
"Floresta","Educación",16,27,15,12,0,35,20,15,0,0,0,0,0,0,0,0,0,62,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",1
"Villa 21","Salud",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ciudad Autónoma de Buenos Aires","Salud","Otros",1
"Villa 21","Capacitaciones PPD",34,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,"Ciudad Autónoma de Buenos Aires","Soporte","",2
"Villa 21","Alfabetización Digital",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa 21","Trámites",22,0,0,0,0,14,11,3,0,27,16,11,0,14,8,6,0,55,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","Validación de identidad",5
"Villa 21","Cultura y Entretenimiento",31,59,47,12,0,51,35,16,0,29,19,10,0,4,3,1,0,143,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",6
"Hospital Garrahan","Educación",16,0,0,0,0,0,0,0,0,200,100,100,0,0,0,0,0,200,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","Otros",2
"Hospital Garrahan","Cultura y Entretenimiento",31,25,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Ciudad Autónoma de Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",1
"Espacio de Memoria (Ex Esma)","Educación",16,0,0,0,0,123,58,60,5,155,79,76,0,0,0,0,0,278,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",4
"Villa Devoto","Alfabetización Digital",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ciudad Autónoma de Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa Devoto","Formación Laboral",13,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,"Ciudad Autónoma de Buenos Aires","Oficios digitales","Marketing Digital",1
"Villa Devoto","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,36,30,6,0,0,0,0,0,36,"Ciudad Autónoma de Buenos Aires","Uso Libre","Navegación libre",1
"Esquel","Salud",19,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,"Chubut","Salud","Otros",1
"Esquel","Alfabetización Digital",10,0,0,0,0,0,0,0,0,16,13,3,0,9,6,3,0,25,"Chubut","Alfabetización Digital","Alfabetización Digital Inicial",1
