nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Marcos Paz I (CIC)","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Marcos Paz I (CIC)","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Otras",3
"Marcos Paz II (UMI)","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Complementos de la educación formal","FINES",1
"Marcos Paz II (UMI)","Alfabetización Digital",10,8,"","","",2,"","","",4,"","","",0,"","","",14,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",4
"Marcos Paz II (UMI)","Formación Laboral",13,0,"","","",7,"","","",7,"","","",0,"","","",14,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",2
"Pigüé","Alfabetización Digital",10,0,"","","",34,"","","",45,"","","",16,"","","",95,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Pigüé","Ciudadanía y DD",25,0,"","","",21,"","","",46,"","","",19,"","","",86,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,"","","",10,"","","",18,"","","",0,"","","",28,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Trámites",22,0,"","","",17,"","","",19,"","","",2,"","","",38,"Buenos Aires","Trámites Nacionales","PAMI",5
"Urdampilleta","Cultura y Entretenimiento",31,0,"","","",3,"","","",10,"","","",2,"","","",15,"Buenos Aires","Uso Libre","Navegación libre",2
"General Madariaga","Educación",16,0,"","","",10,"","","",40,"","","",0,"","","",50,"Buenos Aires","Complementos de la educación formal","FINES",1
"General Madariaga","Formación Laboral",13,0,"","","",0,"","","",240,"","","",0,"","","",240,"Buenos Aires","Oficios digitales","Programación",1
"General Madariaga","Salud",19,0,"","","",50,"","","",184,"","","",0,"","","",234,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",4
"General Madariaga","Cultura y Entretenimiento",31,5,"","","",50,"","","",156,"","","",0,"","","",211,"Buenos Aires","Artes","Danza",2
"Lobería I","Educación",16,0,"","","",70,"","","",210,"","","",0,"","","",280,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Lobería I","Salud",19,0,"","","",0,"","","",180,"","","",0,"","","",180,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Lobería I","Trámites",22,0,"","","",100,"","","",120,"","","",20,"","","",240,"Buenos Aires","Trámites Municipales","MUNICIPIO",1
"Morón II (Castelar)","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Complementos de la educación formal","FINES",1
"Morón II (Castelar)","Educación",16,25,"","","",29,"","","",12,"","","",0,"","","",66,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Morón II (Castelar)","Trámites",22,41,"","","",93,"","","",186,"","","",184,"","","",504,"Buenos Aires","Trámites Nacionales","AFIP",5
"Morón II (Castelar)","Cultura y Entretenimiento",31,0,"","","",9,"","","",21,"","","",8,"","","",38,"Buenos Aires","Artes","Otros",1
"Roque Pérez","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Complementos de la educación formal","FINES",1
"Las Flores I","Cultura y Entretenimiento",31,3,"","","",2,"","","",0,"","","",0,"","","",5,"Buenos Aires","Actividad","Proyección de película (con debate)",1
"Ezeiza","Formación Laboral",13,20,"","","",30,"","","",30,"","","",0,"","","",80,"Buenos Aires","Oficios digitales","Otras",1
"Mar del Plata II (Inareps)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Complementos de la educación formal","FINES",1
"Mar del Plata II (Inareps)","Alfabetización Digital",10,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Mar del Plata II (Inareps)","Formación Laboral",13,0,"","","",0,"","","",12,"","","",0,"","","",12,"Buenos Aires","Oficios manuales","Agricultura Orgánica",1
"Morón III (Palomar)","Trámites",22,0,"","","",0,"","","",11,"","","",0,"","","",11,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Balcarce","Salud",19,0,"","","",0,"","","",5172,"","","",0,"","","",5172,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Balcarce","Trámites",22,0,"","","",0,"","","",5,"","","",20,"","","",25,"Buenos Aires","Trámites Nacionales","Otros",1
"Balcarce","Ciudadanía y DD",25,0,"","","",0,"","","",17,"","","",0,"","","",17,"Buenos Aires","Comunidad","Otros",2
"Balcarce","Cultura y Entretenimiento",31,0,"","","",0,"","","",16,"","","",0,"","","",16,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Tres Lomas","Alfabetización Digital",10,0,"","","",0,"","","",10,"","","",5,"","","",15,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Tres Lomas","Trámites",22,0,"","","",25,"","","",30,"","","",10,"","","",65,"Buenos Aires","Trámites Nacionales","ANSES",2
"Pehuajó","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pehuajó","Alfabetización Digital",10,0,"","","",2,"","","",10,"","","",0,"","","",12,"Buenos Aires","Alfabetización Digital","Uso de correo electrónico",1
"Pehuajó","Educación",16,0,"","","",0,"","","",14,"","","",0,"","","",14,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pehuajó","Trámites",22,0,"","","",0,"","","",25,"","","",0,"","","",25,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Pehuajó","Ciudadanía y DD",25,0,"","","",0,"","","",230,"","","",0,"","","",230,"Buenos Aires","Comunidad","Otros",3
"Pehuajó","Generos y Diversidades",28,0,"","","",2,"","","",8,"","","",0,"","","",10,"Buenos Aires","Perspectiva de género","",1
"Pehuajó","Cultura y Entretenimiento",31,0,"","","",2,"","","",35,"","","",0,"","","",37,"Buenos Aires","Artes digitales","Fotografía",3
"La Plata III (CIE)","Cultura y Entretenimiento",31,0,"","","",8,"","","",14,"","","",0,"","","",22,"Buenos Aires","Artes","Otros",3
"Espacio de Memoria (Ex Esma)","Educación",16,0,"","","",60,"","","",32,"","","",1,"","","",93,"Ciudad Autónoma de Buenos Aires","Complementos de la educación formal","FINES",3
"Espacio de Memoria (Ex Esma)","Trámites",22,0,"","","",1,"","","",5,"","","",0,"","","",6,"Ciudad Autónoma de Buenos Aires","Trámites Nacionales","ANSES",1
"Esquel","Formación Laboral",13,0,"","","",64,"","","",0,"","","",0,"","","",64,"Chubut","Inserción al mundo laboral","Armado de CV",1
"Esquel","Educación",16,0,"","","",0,"","","",26,"","","",0,"","","",26,"Chubut","Complementos de la educación formal","Otros",1
"Esquel","Trámites",22,0,"","","",0,"","","",26,"","","",0,"","","",26,"Chubut","Trámites Municipales","MUNICIPIO",3
"Esquel","Ciudadanía y DD",25,0,"","","",0,"","","",50,"","","",0,"","","",50,"Chubut","Comunidad","Otros",1
"Esquel","Cultura y Entretenimiento",31,0,"","","",8,"","","",21,"","","",0,"","","",29,"Chubut","Uso Libre","Navegación libre",2
"Rawson (Chubut)","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Chubut","Complementos de la educación formal","FINES",1
"Rawson (Chubut)","Ciudadanía y DD",25,0,"","","",0,"","","",16,"","","",0,"","","",16,"Chubut","Comunidad","Capacitación a agentes municipales",1
"El Hoyo","Trámites",22,0,"","","",0,"","","",0,"","","",2,"","","",2,"Chubut","Trámites Nacionales","Validación de identidad",1
"Gaiman","Formación Laboral",13,0,"","","",6,"","","",31,"","","",0,"","","",37,"Chubut","Inserción al mundo laboral","Búsqueda laboral en plataformas online",1
"Gaiman","Educación",16,0,"","","",0,"","","",12,"","","",0,"","","",12,"Chubut","Complementos de la educación formal","FINES",1
"Gaiman","Trámites",22,0,"","","",3,"","","",6,"","","",0,"","","",9,"Chubut","Trámites Nacionales","Validación de identidad",2
"Gaiman","Ciudadanía y DD",25,0,"","","",2,"","","",4,"","","",0,"","","",6,"Chubut","Comunidad","Otros",1
"Gaiman","Cultura y Entretenimiento",31,4,"","","",3,"","","",3,"","","",0,"","","",10,"Chubut","Uso Libre","Navegación libre",1
"Castelli (Chaco)","Trámites",22,10,"","","",312,"","","",528,"","","",187,"","","",1037,"Chaco","Trámites Nacionales","Otros",6
"Castelli (Chaco)","Cultura y Entretenimiento",31,0,"","","",9,"","","",41,"","","",1,"","","",51,"Chaco","Uso Libre","Uso libre del espacio de microcine",3
"Corzuela","Educación",16,0,"","","",2,"","","",7,"","","",0,"","","",9,"Chaco","Complementos de la educación formal","FINES",1
"Corzuela","Alfabetización Digital",10,0,"","","",100,"","","",90,"","","",0,"","","",190,"Chaco","Alfabetización Digital","Alfabetización Digital Inicial",3
"Corzuela","Formación Laboral",13,0,"","","",10,"","","",15,"","","",0,"","","",25,"Chaco","Oficios digitales","Otras",1
"General San Martín (Chaco)","Generos y Diversidades",28,0,"","","",0,"","","",15,"","","",0,"","","",15,"Chaco","Perspectiva de género","",1
"General San Martín (Chaco)","Cultura y Entretenimiento",31,10,"","","",2,"","","",0,"","","",0,"","","",12,"Chaco","Uso Libre","Navegación libre",1
"Puerto Tirol","Trámites",22,150,"","","",200,"","","",280,"","","",90,"","","",720,"Chaco","Trámites Nacionales","ANSES",1
"Quitilipi","Educación",16,0,"","","",0,"","","",2,"","","",0,"","","",2,"Chaco","Complementos de la educación formal","FINES",1
"Quitilipi","Educación",16,300,"","","",310,"","","",590,"","","",10,"","","",1210,"Chaco","Complementos de la educación formal","Talleres País Digital",4
"Quitilipi","Trámites",22,240,"","","",2010,"","","",4740,"","","",248,"","","",7238,"Chaco","Trámites Nacionales","PAMI",8
"Quitilipi","Cultura y Entretenimiento",31,30,"","","",20,"","","",0,"","","",0,"","","",50,"Chaco","Uso Libre","Navegación libre",1
"Villa Angela","Cultura y Entretenimiento",31,0,"","","",40,"","","",20,"","","",0,"","","",60,"Chaco","Artes","Otros",1
"Laguna Blanca (Chaco)","Educación",16,142,"","","",324,"","","",246,"","","",0,"","","",712,"Chaco","Complementos de la educación formal","Otros",1
"Laguna Blanca (Chaco)","Trámites",22,28,"","","",94,"","","",546,"","","",344,"","","",1012,"Chaco","Trámites Municipales","MUNICIPIO",2
"Laguna Blanca (Chaco)","Cultura y Entretenimiento",31,280,"","","",484,"","","",548,"","","",244,"","","",1556,"Chaco","Artes","Otros",2
"Colonia Bismarck","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Complementos de la educación formal","FINES",1
"Colonia Bismarck","Alfabetización Digital",10,0,"","","",4,"","","",23,"","","",4,"","","",31,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Colonia Bismarck","Formación Laboral",13,0,"","","",2,"","","",12,"","","",1,"","","",15,"Córdoba","Oficios digitales","Otras",1
"Colonia Bismarck","Trámites",22,19,"","","",108,"","","",176,"","","",62,"","","",365,"Córdoba","Trámites Municipales","MUNICIPIO",7
"Colonia Bismarck","Cultura y Entretenimiento",31,126,"","","",67,"","","",31,"","","",0,"","","",224,"Córdoba","Artes","Otros",4
"Las Acequias","Trámites",22,0,"","","",32,"","","",0,"","","",0,"","","",32,"Córdoba","Trámites Nacionales","Otros",1
"Las Acequias","Cultura y Entretenimiento",31,5,"","","",30,"","","",18,"","","",1,"","","",54,"Córdoba","Uso Libre","Navegación libre",1
"Leones","Formación Laboral",13,10,"","","",12,"","","",6,"","","",2,"","","",30,"Córdoba","Oficios digitales","Otras",1
"Leones","Trámites",22,18,"","","",51,"","","",43,"","","",26,"","","",138,"Córdoba","Trámites Nacionales","Otros",3
"Monte Maíz","Trámites",22,0,"","","",24,"","","",24,"","","",23,"","","",71,"Córdoba","Trámites Municipales","MUNICIPIO",2
"Morrison","Trámites",22,0,"","","",180,"","","",165,"","","",190,"","","",535,"Córdoba","Trámites Municipales","MUNICIPIO",1
"Morrison","Cultura y Entretenimiento",31,97,"","","",120,"","","",0,"","","",0,"","","",217,"Córdoba","Uso Libre","Navegación libre",1
"Pueblo Italiano","Formación Laboral",13,22,"","","",15,"","","",24,"","","",14,"","","",75,"Córdoba","Oficios digitales","Otras",2
"Pueblo Italiano","Educación",16,0,"","","",0,"","","",114,"","","",0,"","","",114,"Córdoba","Complementos de la educación formal","Otros",3
"Pueblo Italiano","Salud",19,16,"","","",64,"","","",75,"","","",77,"","","",232,"Córdoba","Salud","Uso terapéutico del espacio de entretenimiento",4
"Pueblo Italiano","Trámites",22,0,"","","",17,"","","",31,"","","",37,"","","",85,"Córdoba","Trámites Nacionales","Otros",2
"Pueblo Italiano","Cultura y Entretenimiento",31,0,"","","",0,"","","",5,"","","",0,"","","",5,"Córdoba","Artes digitales","Armado de flyers",2
"Villa Ascasubi","Trámites",22,0,"","","",40,"","","",55,"","","",30,"","","",125,"Córdoba","Trámites Nacionales","ANSES",1
"Villa Ascasubi","Cultura y Entretenimiento",31,12,"","","",25,"","","",40,"","","",45,"","","",122,"Córdoba","Artes","Otros",1
"Cavanagh","Educación",16,5,"","","",10,"","","",5,"","","",0,"","","",20,"Córdoba","Complementos de la educación formal","Otros",1
"Cavanagh","Trámites",22,0,"","","",2,"","","",15,"","","",0,"","","",17,"Córdoba","Trámites Nacionales","ANSES",1
"Cavanagh","Cultura y Entretenimiento",31,0,"","","",32,"","","",40,"","","",15,"","","",87,"Córdoba","Artes","Otros",3
"Las Peñas","Alfabetización Digital",10,0,"","","",0,"","","",258,"","","",0,"","","",258,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"La Posta","Formación Laboral",13,4,"","","",12,"","","",20,"","","",0,"","","",36,"Córdoba","Oficios digitales","Otras",1
"La Posta","Cultura y Entretenimiento",31,156,"","","",96,"","","",12,"","","",0,"","","",264,"Córdoba","Uso Libre","Navegación libre",1
"Pampayasta Sud","Educación",16,23,"","","",8,"","","",0,"","","",0,"","","",31,"Córdoba","Complementos de la educación formal","Apoyo escolar",1
"Pampayasta Sud","Salud",19,0,"","","",6,"","","",20,"","","",8,"","","",34,"Córdoba","Salud","Gestión y prevención COVID",1
"Pampayasta Sud","Trámites",22,6,"","","",12,"","","",47,"","","",32,"","","",97,"Córdoba","Trámites Nacionales","Otros",1
"Idiázabal","Educación",16,0,"","","",0,"","","",2,"","","",0,"","","",2,"Córdoba","Complementos de la educación formal","FINES",1
"Idiázabal","Salud",19,25,"","","",32,"","","",61,"","","",20,"","","",138,"Córdoba","Salud","Gestión y prevención COVID",1
"Idiázabal","Trámites",22,0,"","","",27,"","","",44,"","","",15,"","","",86,"Córdoba","Trámites Nacionales","Validación de identidad",2
"Idiázabal","Cultura y Entretenimiento",31,45,"","","",80,"","","",80,"","","",50,"","","",255,"Córdoba","Artes","Otros",3
"San Antonio de Arredondo","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Córdoba","Complementos de la educación formal","FINES",1
"San Antonio de Arredondo","Trámites",22,0,"","","",26,"","","",55,"","","",113,"","","",194,"Córdoba","Trámites Nacionales","Otros",3
"San Antonio de Arredondo","Ciudadanía y DD",25,0,"","","",93,"","","",182,"","","",81,"","","",356,"Córdoba","Comunidad","Capacitación a agentes municipales",1
"San Antonio de Arredondo","Cultura y Entretenimiento",31,0,"","","",74,"","","",58,"","","",97,"","","",229,"Córdoba","Uso Libre","Navegación libre",1
"Villa María","Alfabetización Digital",10,0,"","","",0,"","","",12,"","","",0,"","","",12,"Córdoba","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa María","Salud",19,0,"","","",0,"","","",15,"","","",0,"","","",15,"Córdoba","Salud","Uso terapéutico del espacio de entretenimiento",1
"Villa María","Cultura y Entretenimiento",31,430,"","","",120,"","","",0,"","","",0,"","","",550,"Córdoba","Actividad","Actividad con uso de consola de videojuegos",2
"Bella Vista (Corrientes)","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Corrientes","Trámites Nacionales","Otros",1
"Bella Vista (Corrientes)","Cultura y Entretenimiento",31,0,"","","",0,"","","",10,"","","",3,"","","",13,"Corrientes","Uso Libre","Navegación libre",1
"Corrientes Capital I (CIC 1)","Alfabetización Digital",10,0,"","","",6,"","","",12,"","","",0,"","","",18,"Corrientes","Alfabetización Digital","Alfabetización Digital Inicial",1
"Corrientes Capital I (CIC 1)","Formación Laboral",13,0,"","","",0,"","","",30,"","","",0,"","","",30,"Corrientes","Oficios manuales","Cocina",1
"Corrientes Capital I (CIC 1)","Trámites",22,0,"","","",21,"","","",50,"","","",14,"","","",85,"Corrientes","Trámites Nacionales","ANSES",3
"Corrientes Capital I (CIC 1)","Cultura y Entretenimiento",31,20,"","","",26,"","","",49,"","","",30,"","","",125,"Corrientes","Artes","Otros",3
"Antofagasta de la Sierra I","Formación Laboral",13,0,"","","",16,"","","",12,"","","",2,"","","",30,"Catamarca","Inserción al mundo laboral","Búsqueda laboral en plataformas online",1
"Antofagasta de la Sierra I","Cultura y Entretenimiento",31,0,"","","",11,"","","",56,"","","",3,"","","",70,"Catamarca","Artes","Otros",1
"Huillapima II (Los Ángeles)","Formación Laboral",13,0,"","","",100,"","","",0,"","","",0,"","","",100,"Catamarca","Oficios digitales","Otras",1
"Huillapima II (Los Ángeles)","Educación",16,22,"","","",16,"","","",0,"","","",0,"","","",38,"Catamarca","Complementos de la educación formal","Apoyo escolar",1
"Huillapima II (Los Ángeles)","Trámites",22,0,"","","",10,"","","",0,"","","",0,"","","",10,"Catamarca","Trámites Nacionales","Otros",1
"Huillapima II (Los Ángeles)","Cultura y Entretenimiento",31,110,"","","",322,"","","",230,"","","",100,"","","",762,"Catamarca","Uso Libre","Navegación libre",2
"Icaño","Educación",16,0,"","","",0,"","","",25,"","","",5,"","","",30,"Catamarca","Complementos de la educación formal","Otros",1
"Icaño","Ciudadanía y DD",25,0,"","","",0,"","","",15,"","","",10,"","","",25,"Catamarca","Comunidad","Otros",1
"Icaño","Cultura y Entretenimiento",31,17,"","","",25,"","","",10,"","","",0,"","","",52,"Catamarca","Uso Libre","Navegación libre",2
"San Fernando del Valle II (SEPAVE)","Alfabetización Digital",10,6,"","","",10,"","","",30,"","","",4,"","","",50,"Catamarca","Alfabetización Digital","Alfabetización Digital Inicial",1
"San Fernando del Valle II (SEPAVE)","Formación Laboral",13,134,"","","",76,"","","",18,"","","",0,"","","",228,"Catamarca","Oficios digitales","Otras",3
"San Fernando del Valle II (SEPAVE)","Cultura y Entretenimiento",31,0,"","","",8,"","","",24,"","","",0,"","","",32,"Catamarca","Artes digitales","Fotografía",1
"Santa María (Catamarca)","Educación",16,6,"","","",10,"","","",15,"","","",6,"","","",37,"Catamarca","Complementos de la educación formal","Otros",1
"Santa María (Catamarca)","Ciudadanía y DD",25,0,"","","",20,"","","",25,"","","",12,"","","",57,"Catamarca","Comunidad","Capacitación a agentes municipales",1
"Tinogasta I","Formación Laboral",13,1,"","","",5,"","","",8,"","","",0,"","","",14,"Catamarca","Oficios digitales","Programación",2
"Tinogasta I","Educación",16,0,"","","",4,"","","",10,"","","",0,"","","",14,"Catamarca","Complementos de la educación formal","Otros",1
"Tinogasta I","Trámites",22,0,"","","",30,"","","",0,"","","",0,"","","",30,"Catamarca","Trámites Nacionales","PROGRESAR",1
"Chajarí","Formación Laboral",13,0,"","","",2,"","","",10,"","","",0,"","","",12,"Entre Ríos","Oficios digitales","Diseño gráfico",1
"Chajarí","Cultura y Entretenimiento",31,11,"","","",13,"","","",9,"","","",0,"","","",33,"Entre Ríos","Uso Libre","Navegación libre",1
"Chajarí","Capacitaciones PPD",34,0,"","","",3,"","","",6,"","","",0,"","","",9,"Entre Ríos","Contenidos","",1
"Diamante","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Entre Ríos","Complementos de la educación formal","FINES",1
"Diamante","Trámites",22,0,"","","",3,"","","",20,"","","",0,"","","",23,"Entre Ríos","Trámites Nacionales","Otros",2
"Diamante","Cultura y Entretenimiento",31,32,"","","",19,"","","",3,"","","",0,"","","",54,"Entre Ríos","Artes","Otros",2
"San José de Feliciano","Ciudadanía y DD",25,0,"","","",15,"","","",0,"","","",0,"","","",15,"Entre Ríos","Comunidad","Capacitación a agentes municipales",1
"Villaguay","Educación",16,0,"","","",6,"","","",0,"","","",0,"","","",6,"Entre Ríos","Complementos de la educación formal","FINES",1
"Concepción del Uruguay","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Entre Ríos","Complementos de la educación formal","FINES",1
"Concepción del Uruguay","Trámites",22,0,"","","",1,"","","",25,"","","",18,"","","",44,"Entre Ríos","Trámites Nacionales","ANSES",4
"La Paz (Entre Ríos)","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Entre Ríos","Complementos de la educación formal","FINES",1
"La Paz (Entre Ríos)","Trámites",22,0,"","","",0,"","","",0,"","","",16,"","","",16,"Entre Ríos","Trámites Nacionales","Otros",1
"La Paz (Entre Ríos)","Ciudadanía y DD",25,0,"","","",0,"","","",135,"","","",0,"","","",135,"Entre Ríos","Comunidad","Capacitación a agentes municipales",1
"La Paz (Entre Ríos)","Cultura y Entretenimiento",31,205,"","","",66,"","","",49,"","","",17,"","","",337,"Entre Ríos","Uso Libre","Navegación libre",3
"Nogoyá","Educación",16,0,"","","",0,"","","",1,"","","",0,"","","",1,"Entre Ríos","Complementos de la educación formal","FINES",1
"Nogoyá","Educación",16,0,"","","",0,"","","",48,"","","",5,"","","",53,"Entre Ríos","Complementos de la educación formal","Otros",1
"Nogoyá","Salud",19,698,"","","",0,"","","",0,"","","",0,"","","",698,"Entre Ríos","Salud","Gestión y prevención COVID",1
"Nogoyá","Ciudadanía y DD",25,0,"","","",32,"","","",121,"","","",19,"","","",172,"Entre Ríos","Comunidad","Otros",4
"Concordia I","Cultura y Entretenimiento",31,203,"","","",75,"","","",32,"","","",14,"","","",324,"Entre Ríos","Actividad","Proyección de película (con debate)",1
"Ciudad de Formosa I (Casa del Estudiante)","Educación",16,0,"","","",292,"","","",1037,"","","",0,"","","",1329,"Formosa","Complementos de la educación formal","Apoyo escolar",4
"Ciudad de Formosa I (Casa del Estudiante)","Trámites",22,0,"","","",1,"","","",6,"","","",0,"","","",7,"Formosa","Trámites Nacionales","AFIP",3
"Ciudad de Formosa I (Casa del Estudiante)","Cultura y Entretenimiento",31,0,"","","",1582,"","","",2046,"","","",0,"","","",3628,"Formosa","Artes","Otros",3
